area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,Hcom,Htot,date,UTM.Easting,UTM.Northing
PAR_A01,39,73,muruci do mato,NA,NA,15.5,O,FALSE,NA,NA,20180426,219566.8212,9632558.156
PAR_A01,39,74,maravuvuia,Croton matourensis,Euphorbiaceae,12.1,O,FALSE,NA,NA,20180426,219571.0583,9632557.669
PAR_A01,39,75,tatapiririca,Tapirira guianensis,Anacardiaceae,12.7,O,FALSE,NA,NA,20180426,219572.8248,9632556.38
PAR_A01,39,76,morta,NA,NA,14,O,TRUE,NA,NA,20180426,219571.8662,9632567.758
PAR_A01,39,77,fava sao joao,NA,NA,12.5,O,FALSE,NA,NA,20180426,219575.9595,9632560.389
PAR_A01,39,78,fava sao joao,NA,NA,19,O,FALSE,NA,NA,20180426,219576.405,9632560.636
PAR_A01,39,79,fava sao joao,NA,NA,13.7,O,FALSE,NA,NA,20180426,219576.8506,9632560.883
PAR_A01,39,80,marupa,Simarouba amara,Simaroubaceae,19.5,O,FALSE,10.08,19.64,20180426,219577.721,9632560.232
PAR_A01,39,81,inga peludo,Inga grandis,Fabaceae,10,O,FALSE,NA,NA,20180426,219578.7141,9632565.318
PAR_A01,39,82,farinha seca,Lindackeria paludosa,Achariaceae,12.1,O,FALSE,NA,NA,20180426,219577.4586,9632568.022
PAR_A01,39,83,maravuvuia,Croton matourensis,Euphorbiaceae,10.5,O,FALSE,NA,NA,20180426,219575.4653,9632555.577
PAR_A01,39,84,maravuvuia,Croton matourensis,Euphorbiaceae,12.5,O,FALSE,NA,NA,20180426,219577.0379,9632554.635
PAR_A01,39,85,embauba branca,Cecropia palmata,Urticaceae,18.1,O,FALSE,10.57,18.13,20180426,219576.7713,9632554.033
PAR_A01,39,86,maravuvuia,Croton matourensis,Euphorbiaceae,12.7,O,FALSE,NA,NA,20180426,219575.8893,9632552.408
PAR_A01,39,87,maravuvuia,Croton matourensis,Euphorbiaceae,10.8,O,FALSE,NA,NA,20180426,219575.4512,9632552.165
PAR_A01,39,88,maravuvuia,Croton matourensis,Euphorbiaceae,12.8,O,FALSE,NA,NA,20180426,219581.5411,9632541.931
PAR_A01,39,89,maravuvuia,Croton matourensis,Euphorbiaceae,13.5,O,FALSE,NA,NA,20180426,219577.6308,9632549.972
PAR_A01,39,90,maravuvuia,Croton matourensis,Euphorbiaceae,11.8,O,FALSE,9.6,14.14,20180426,219647.9118,9632587.943
PAR_A01,39,91,maravuvuia,Croton matourensis,Euphorbiaceae,16,O,FALSE,NA,NA,20180426,219575.8913,9632549.004
PAR_A01,39,92,maravuvuia,Croton matourensis,Euphorbiaceae,14.3,O,FALSE,NA,NA,20180426,219575.8962,9632547.871
PAR_A01,39,93,maravuvuia,Croton matourensis,Euphorbiaceae,15.5,O,FALSE,NA,NA,20180426,219575.4624,9632547.63
PAR_A01,39,94,maravuvuia,Croton matourensis,Euphorbiaceae,12.6,O,FALSE,NA,NA,20180426,219575.0285,9632547.388
PAR_A01,39,95,maravuvuia,Croton matourensis,Euphorbiaceae,16.6,O,FALSE,NA,NA,20180426,219574.5866,9632548.278
PAR_A01,39,96,maravuvuia,Croton matourensis,Euphorbiaceae,16.1,O,FALSE,NA,NA,20180426,219574.6318,9632543.76
PAR_A01,39,97,fava sao joao,NA,NA,11.2,O,FALSE,NA,NA,20180426,219575.5242,9632541.985
PAR_A01,39,98,fava sao joao,NA,NA,19.6,O,FALSE,NA,NA,20180426,219575.1156,9632540.621
PAR_A01,39,99,inga vermelho,Inga alba,Fabaceae,12.4,O,FALSE,NA,NA,20180426,219576.0123,9632538.848
PAR_A01,39,100,fava sao joao,NA,NA,12.3,O,FALSE,NA,NA,20180426,219578.564,9632540.271
PAR_A01,39,101,maravuvuia,Croton matourensis,Euphorbiaceae,14.6,O,FALSE,NA,NA,20180426,219581.5232,9632545.327
PAR_A01,39,102,marupa,Simarouba amara,Simaroubaceae,11,O,FALSE,NA,NA,20180426,219584.0942,9632546.76
PAR_A01,39,103,maravuvuia,Croton matourensis,Euphorbiaceae,10,O,FALSE,NA,NA,20180426,219584.9512,9632547.237
PAR_A01,39,104,maravuvuia,Croton matourensis,Euphorbiaceae,12.2,O,FALSE,NA,NA,20180426,219588.7933,9632548.244
PAR_A01,39,105,maravuvuia,Croton matourensis,Euphorbiaceae,14.8,O,FALSE,NA,NA,20180426,219590.0202,9632543.255
PAR_A01,39,106,tatapiririca,Tapirira guianensis,Anacardiaceae,10.6,O,FALSE,NA,NA,20180426,219591.6928,9632541.919
PAR_A01,39,107,morta,NA,NA,15.8,O,TRUE,NA,NA,20180426,219591.5686,9632542.19
PAR_A01,39,108,maravuvuia,Croton matourensis,Euphorbiaceae,11.1,O,FALSE,9.19,13.64,20180426,219588.7559,9632539.144
PAR_A01,39,109,burra leiteira,Sapium marmieri,Euphorbiaceae,11.1,O,FALSE,NA,NA,20180426,219580.822,9632533.577
PAR_A01,39,110,timborana,Pseudopiptadenia suaveolens,Fabaceae,11.8,O,FALSE,NA,NA,20180426,219592.1378,9632531.95
PAR_A01,39,111,fava branca,Parkia paraensis,Fabaceae,13,O,FALSE,6.19,9.29,20180426,219590.1487,9632527.428
PAR_A01,39,112,inga vermelho,Inga alba,Fabaceae,19,O,FALSE,0.49,7.26,20180426,219584.4484,9632524.234
PAR_A01,39,113,inga vermelho,Inga alba,Fabaceae,10.6,O,FALSE,NA,NA,20180426,219584.0824,9632522.892
PAR_A01,39,114,inga vermelho,Inga alba,Fabaceae,16.2,O,FALSE,NA,NA,20180426,219583.2269,9632523.55
PAR_A01,39,115,inga vermelho,Inga alba,Fabaceae,14.8,O,FALSE,NA,NA,20180426,219583.6763,9632522.664
PAR_A01,39,116,sucupira preta,Bowdichia nitida,Fabaceae,10.4,O,FALSE,NA,NA,20180426,219593.0166,9632527.898
PAR_A01,39,117,envira preta,Guatteria schomburgkiana,Annonaceae,12.8,O,FALSE,NA,NA,20180426,219594.0401,9632527.904
PAR_A01,39,118,axixa,Sterculia pruriens,Malvaceae,44.7,O,FALSE,NA,NA,20180426,219595.389,9632575.696
PAR_A01,39,119,jutai mirim,Hymenaea parvifolia,Fabaceae,38.2,O,FALSE,NA,NA,20180426,219591.537,9632576.955
PAR_A01,40,120,inga vermelho,Inga alba,Fabaceae,30.5,O,FALSE,NA,NA,20180426,219697.4878,9632640.174
PAR_A01,40,121,jatereu,Lecythis idatimon,Lecythidaceae,22.5,O,FALSE,NA,NA,20180426,219695.4103,9632633.142
PAR_A01,40,122,canela de jacamim,Rinorea pubiflora,Violaceae,21,O,FALSE,NA,NA,20180426,219697.8885,9632631.046
PAR_A01,40,123,jatereua vermelho,NA,NA,39,O,FALSE,NA,NA,20180426,219698.1965,9632628.882
PAR_A01,40,124,inga branco,Inga thibaudiana,Fabaceae,11.7,O,FALSE,NA,NA,20180426,219701.9732,9632629.867
PAR_A01,40,125,freijo branco,Cordia scabrifolia,Boraginaceae,13.7,O,FALSE,NA,NA,20180426,219703.3327,9632629.473
PAR_A01,40,126,morta,NA,NA,25.5,O,TRUE,NA,NA,20180426,219698.8957,9632636.299
PAR_A01,40,127,inga branco,Inga thibaudiana,Fabaceae,10.6,O,FALSE,13.61,24.44,20180426,219701.3213,9632637.682
PAR_A01,40,128,tachirana,Stryphnodendron paniculatum,Fabaceae,29.6,O,FALSE,NA,NA,20180426,219705.1464,9632635.185
PAR_A01,40,129,matamata preto,Eschweilera ovata,Lecythidaceae,21.4,O,FALSE,NA,NA,20180426,219704.3399,9632634.725
PAR_A01,40,130,caripe,Licania octandra,Chrysobalanaceae,10.1,O,FALSE,NA,NA,20180426,219703.0289,9632631.639
PAR_A01,40,131,canela de jacamim,Rinorea pubiflora,Violaceae,15,O,FALSE,NA,NA,20180426,219705.9976,9632632.162
PAR_A01,40,132,canela de jacamim,Rinorea pubiflora,Violaceae,16.1,O,FALSE,NA,NA,20180426,219704.1938,9632626.455
PAR_A01,40,133,canela de jacamim,Rinorea pubiflora,Violaceae,21.8,O,FALSE,NA,NA,20180426,219701.2288,9632625.933
PAR_A01,40,134,caramurim,NA,NA,21.4,O,FALSE,NA,NA,20180426,219704.2569,9632622.981
PAR_A01,40,135,arataciu,Sagotia racemosa,Euphorbiaceae,15.1,O,FALSE,7.19,12.01,20180426,219709.4336,9632620.086
PAR_A01,40,136,morta,NA,NA,24.1,O,TRUE,NA,NA,20180426,219710.2322,9632620.542
PAR_A01,40,137,inga branco,Inga thibaudiana,Fabaceae,11.8,O,FALSE,NA,NA,20180426,219709.8653,9632626.182
PAR_A01,40,138,inga branco,Inga thibaudiana,Fabaceae,11.8,O,FALSE,NA,NA,20180426,219709.5625,9632628.349
PAR_A01,40,139,abiurana branca,Pouteria guianensis,Sapotaceae,15.4,O,FALSE,6.36,15.44,20180426,219713.733,9632620.202
PAR_A01,40,140,fava de paca,NA,NA,35.5,O,FALSE,NA,NA,20180426,219715.1477,9632616.33
PAR_A01,40,141,fava folha fina,Pseudopiptadenia psilostachya,Fabaceae,35.4,O,FALSE,NA,NA,20180426,219710.0591,9632615.763
PAR_A01,40,142,seringueira,Hevea brasiliensis,Euphorbiaceae,15.2,O,FALSE,NA,NA,20180426,219707.9886,9632612.24
PAR_A01,40,143,lacre branco,Vismia guianensis,Hypericaceae,12.5,O,FALSE,NA,NA,20180426,219714.2683,9632607.636
PAR_A01,40,144,lacre vermelho,Vismia latifolia,Hypericaceae,11.8,O,FALSE,NA,NA,20180426,219717.8385,9632603.825
PAR_A01,40,145,lacre vermelho,Vismia latifolia,Hypericaceae,11.7,O,FALSE,NA,NA,20180426,219718.1163,9632603.399
PAR_A01,40,146,abiurana branca,Pouteria guianensis,Sapotaceae,11.4,O,FALSE,NA,NA,20180426,219715.2395,9632601.168
PAR_A01,40,147,lacre vermelho,Vismia latifolia,Hypericaceae,10.4,O,FALSE,NA,NA,20180426,219721.4988,9632596.554
PAR_A01,40,148,lacre vermelho,Vismia latifolia,Hypericaceae,11.1,O,FALSE,NA,NA,20180426,219722.7446,9632599.608
PAR_A01,40,149,embauba branca,Cecropia palmata,Urticaceae,10.5,O,FALSE,NA,NA,20180426,219721.4034,9632600.011
PAR_A01,40,150,maravuvuia,Croton matourensis,Euphorbiaceae,11.8,O,FALSE,11.14,16.58,20180426,219720.6783,9632607.789
PAR_A01,40,151,embauba branca,Cecropia palmata,Urticaceae,31.5,O,FALSE,NA,NA,20180426,219727.696,9632603.61
PAR_A01,40,152,abiurana,Pouteria gongrijpii,Sapotaceae,11.5,O,FALSE,8.08,18.88,20180426,219728.64,9632602.98
PAR_A01,40,153,abiurana,Pouteria gongrijpii,Sapotaceae,10.7,O,FALSE,NA,NA,20180426,219728.247,9632602.755
PAR_A01,40,154,inga peludo,Inga grandis,Fabaceae,29.8,O,FALSE,NA,NA,20180426,219728.0124,9632601.451
PAR_A01,40,155,matamata jiboia,Eschweilera sp.,Lecythidaceae,40.8,O,FALSE,NA,NA,20180426,219732.1074,9632608.474
PAR_A01,40,156,guajara pedra,Pouteria sp.,Sapotaceae,35,O,FALSE,NA,NA,20180426,219730.7079,9632612.353
PAR_A01,40,157,guajara pedra,Pouteria sp.,Sapotaceae,41.1,O,FALSE,NA,NA,20180426,219732.4798,9632618.045
PAR_A01,40,158,morta,NA,NA,35.1,O,TRUE,NA,NA,20180426,219740.4341,9632619.083
PAR_A01,40,159,guajara pedra,Pouteria sp.,Sapotaceae,38.7,O,FALSE,NA,NA,20180426,219727.2914,9632627.944
PAR_A01,40,160,matamata branco,Eschweilera coriacea,Lecythidaceae,45.4,O,FALSE,NA,NA,20180426,219726.7161,9632632.292
PAR_A01,40,161,inga vermelho,Inga alba,Fabaceae,48,O,FALSE,NA,NA,20180426,219717.3301,9632631.612
PAR_A01,40,162,matamata branco,Eschweilera coriacea,Lecythidaceae,55,O,FALSE,15.91,24.91,20180426,219706.4046,9632645.256
